user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774967190266,1774967205270,50.73171,32.589855,298.2,263.12015,163.95628,0.19512194,0,0.5,0.18870227,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774967225172,1774967240327,55.363636,25.864235,362.7,273.43814,43.549984,0.09090909,0,0.5,0.04140774,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774967834881,1774967850130,54.878788,24.13693,405.15625,771.0283,129.84457,0.09090909,1,0.5,0.20823196,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774967850130,1774967865588,72.35294,25.416393,836.8823,1660.0503,65.98525,0.05882353,1,0.5,0.24879886,,,MILD_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774967865588,1774967882078,119.210526,240.10756,748.6842,758.31366,69.132805,0.2631579,1,0.5,0.09103562,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774967920790,1774967935836,47.128204,29.74264,292.1316,263.19467,155.52306,0.20512821,0,0.5,0.10973113,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774967956132,1774967971207,68.666664,41.81175,382.0,503.13467,35.820896,0.22222222,0,0.5,0.55337113,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774971014476,1774971030487,58.541668,21.92217,584.95654,706.37555,89.93816,0.041666668,2,0.5,0.37045142,,,MILD_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774971295178,1774971313034,61.22222,29.982506,937.1,1878.2657,60.48387,0.6111111,1,0.5,0.12820914,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774972004318,1774972019394,59.666668,18.578363,257.0,140.78099,59.697533,0.06666667,0,0.5,0.09742102,,,MILD_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1774972061020,1774972076110,55.857143,32.64278,228.5,114.851715,27.833002,0.14285715,0,0.5,0.12440231,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775007147639,1775007162761,57.517242,33.238552,291.35715,220.54303,115.06415,0.13793103,0,0.5,0.45135108,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775025472477,1775025487505,58.3125,34.806103,313.8,202.93552,63.880756,0.25,0,0.5,0.36638358,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775025813062,1775025828150,61.648647,17.421974,249.30556,177.17284,147.1368,0.027027028,0,0.5,0.28104568,,,MILD_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775025940086,1775025955174,61.967743,21.333729,260.06668,193.92575,123.27678,0.06451613,0,0.5,0.12067864,,,MILD_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775027712969,1775027728286,65.0,18.208199,327.7436,442.90323,152.77142,0.0,1,0.5,0.4056647,,,MILD_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775027787850,1775027802936,47.857143,28.98733,400.46155,378.56888,55.680763,0.21428572,0,0.5,0.2692364,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775027829049,1775027844679,48.857143,30.195688,397.6857,510.22845,134.35701,0.2,1,0.5,0.33373407,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775027848900,1775027863985,59.166668,32.73844,363.82608,284.4029,95.45907,0.16666667,0,0.5,0.2219869,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775029024280,1775029039685,59.344826,26.450052,451.35715,491.21463,112.95034,0.13793103,1,0.5,0.112548985,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775029331998,1775029347147,85.35714,19.088543,332.15384,187.80753,55.449203,0.0,0,0.5,0.05281998,,,CALM
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775029736583,1775029751988,80.47369,27.046488,618.8889,878.85236,74.001945,0.05263158,1,0.5,0.13797998,,,MILD_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775029866336,1775029881667,71.0,37.280716,494.65384,234.18056,105.66825,0.14814815,0,0.5,0.06357197,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775029885581,1775029901105,73.55556,37.607212,339.97144,197.90048,139.1394,0.16666667,0,0.5,0.04078501,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775029902468,1775029917531,65.72414,35.43999,376.82144,227.47575,115.51484,0.13793103,0,0.5,0.080002435,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775030019400,1775030034423,59.636364,38.146305,310.9,144.04544,43.932636,0.27272728,0,0.5,0.09953697,,,HIGH_STRESS
U09,a2cf469c-b613-4789-a9df-676fbb421800,1775030164473,1775030180109,75.78571,28.708332,431.33334,342.2373,107.44436,0.035714287,0,0.5,0.3470563,,,CALM
