user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774526188800,1774526204243,57.375,29.980984,203.0,141.11354,124.32817,0.15625,0,0.5,0.23976643,,,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774526204243,1774526219609,66.82353,43.612915,385.11765,425.6033,132.76064,0.23529412,1,0.5,0.034295417,,,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774526219609,1774526235081,76.258064,33.090267,422.8387,690.1742,120.21716,0.12903225,1,0.5,0.022995247,,,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774527297154,1774527312500,56.09375,34.815907,260.09677,254.4131,125.11404,0.21875,0,0.5,0.31131327,3,Mild_Stress,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774527315130,1774527330425,71.89189,30.314375,316.3611,641.6601,145.14548,0.10810811,1,0.5,0.026592812,3,Mild_Stress,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774527330425,1774527345475,72.36735,20.343674,357.0,310.91644,195.34883,0.3877551,0,0.5,0.032730132,3,Mild_Stress,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774531513776,1774531528880,61.142857,55.992165,916.53845,1119.5525,55.614407,0.42857143,2,0.5,0.5628853,3,Mild_Stress,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774531729071,1774531744222,74.53846,18.966024,495.4,942.5872,102.9635,0.0,2,0.5,0.24954915,3,Mild_Stress,CALM
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774531744222,1774531759828,85.695656,27.104362,592.8261,722.6271,88.42753,0.04347826,1,0.5,0.020607011,3,Mild_Stress,MILD_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774531850011,1774531867328,93.1,25.441895,1680.6666,3185.127,34.648033,0.0,2,0.5,0.52141017,,,MILD_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774531884400,1774531953842,77.53846,29.993885,2663.48,11937.207,22.46479,0.07692308,1,0.5,0.46023384,,,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774542067010,1774542082197,60.88889,40.274597,360.97223,328.9215,142.2269,0.2777778,0,0.5,0.20818762,1,Calm,HIGH_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774542160886,1774542175953,95.27778,12.586614,328.35294,285.39197,71.67983,0.0,0,0.5,0.30194846,1,Calm,CALM
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774579019730,1774579035966,72.704544,26.489775,266.25583,285.46268,162.60162,0.06818182,0,0.5,0.12709025,,,MILD_STRESS
U02,00cbd928-29f4-4136-86a0-0b33098765af,1774590232935,1774590247955,63.040817,30.425526,221.41667,168.32433,195.73901,0.14285715,0,0.5,0.2095861,,,HIGH_STRESS
