user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775757757440,1775757772462,47.642857,34.512123,576.3684,579.67633,111.835976,0.64285713,0,0.5,0.23344529,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775757799991,1775757815031,48.066666,28.188572,446.13794,1096.5034,119.680855,0.2,2,0.5,0.21995722,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775757867819,1775757883156,61.354168,15.647802,210.74467,649.8,187.78119,0.020833334,1,0.5,0.08677821,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775757933551,1775757948702,58.579712,16.371065,169.71428,141.94168,273.2493,0.13043478,0,0.5,0.16901304,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775758016116,1775758031310,44.037037,29.477526,349.76923,728.294,106.62103,0.22222222,1,0.5,0.09041838,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775759159865,1775759174923,66.5,13.444329,126.14286,57.47404,31.876743,0.0,0,0.5,0.18364613,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775759348690,1775759364081,43.0,22.72737,498.35715,589.39465,58.47573,0.13333334,1,0.5,0.1408479,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775760357109,1775760372133,48.150944,26.167383,235.59616,301.99893,211.66135,0.13207547,0,0.5,0.2720609,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775761812504,1775761827633,56.77778,25.825388,377.5,753.6737,142.77216,0.25,1,0.5,0.20065172,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775761827633,1775761842909,63.666668,16.149992,190.93333,199.78879,235.66379,0.0,0,0.5,0.06113312,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775763133013,1775763148300,62.0,21.36766,221.13725,441.15436,204.09499,0.07692308,1,0.5,0.17232409,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775763148300,1775763164018,66.649124,20.77067,209.10527,264.994,217.58493,0.03508772,0,0.5,0.053073827,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775763267298,1775763282378,63.95238,14.558507,272.97562,293.61792,167.10875,0.0,0,0.5,0.256779,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775765218069,1775765237390,62.46154,28.06069,701.0,1309.0261,80.741165,0.53846157,1,0.5,0.39185527,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775765237390,1775765252545,62.22222,20.845953,178.31746,167.16125,249.42264,0.04761905,0,0.5,0.05101452,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775765252545,1775765267604,67.03278,15.793718,179.83606,173.6353,243.04402,0.0,0,0.5,0.064206265,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775765268606,1775765283731,65.95238,13.167334,172.4,142.06175,83.305786,0.0,0,0.5,0.05699204,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775765586378,1775765601436,51.0,19.327011,193.77966,299.4597,239.07558,0.06666667,1,0.5,0.32110497,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775765608127,1775765624176,52.115383,22.963728,255.70589,347.863,194.40463,0.07692308,0,0.5,0.1225502,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775767991593,1775768006924,46.090908,31.037966,194.42857,130.33128,86.10006,0.27272728,0,0.5,0.07231007,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768034448,1775768049754,61.34694,22.33744,198.375,198.53816,192.08154,0.040816326,0,0.5,0.049355168,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768072577,1775768087589,65.53846,14.582825,277.92105,394.307,155.8753,0.0,0,0.5,0.115676716,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768103516,1775768118683,59.85246,18.547976,185.08333,217.31769,241.31339,0.032786883,0,0.5,0.052609272,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768118683,1775768133684,60.67347,20.595608,245.46939,326.86426,195.98694,0.040816326,0,0.5,0.032374065,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768243937,1775768259268,53.7,21.972027,252.92,410.77878,195.68195,0.1,1,0.5,0.10984846,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768275210,1775768290743,61.56,18.891438,315.25,539.6808,96.568596,0.0,1,0.5,0.070119254,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768299548,1775768325440,70.166664,15.12632,4978.2,9011.293,13.903909,0.0,1,0.5,0.10432541,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768485300,1775768501457,55.239132,26.619856,285.24445,904.515,170.82379,0.10869565,1,0.5,0.3056936,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768518008,1775768533503,56.673912,18.760567,198.4,299.33716,178.12198,0.04347826,0,0.5,0.06453705,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768548739,1775768563747,63.166668,18.752037,181.36363,178.17319,47.974415,0.0,0,0.5,0.06014453,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768668431,1775768683571,64.96,12.785867,214.625,241.35086,99.075294,0.0,0,0.5,0.16916183,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768714428,1775768729916,55.509804,27.010073,217.62,217.21039,197.57231,0.11764706,0,0.5,0.041903898,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768799422,1775768815163,53.387096,21.717657,412.4,993.23114,118.16276,0.09677419,1,0.5,0.115715235,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775768819186,1775768834241,58.511112,14.413917,275.5909,871.6634,179.3424,0.0,1,0.5,0.03371324,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775771932328,1775771947598,69.76667,19.855618,428.48276,1063.0563,117.87819,0.0,1,0.5,0.1355007,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775771963276,1775771978802,57.4,29.308409,690.9474,339.6623,135.25699,0.62857145,0,0.5,0.08928439,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772485069,1775772500367,81.666664,16.339285,448.30435,700.9423,94.12995,0.0,1,0.5,0.015230934,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772500367,1775772515615,65.810814,27.738974,346.3243,177.42665,145.59286,0.10810811,0,0.5,0.012467754,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772547309,1775772562497,69.75,28.437431,791.1429,1274.3025,31.603897,0.125,1,0.5,0.017824955,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772825428,1775772840630,58.846153,28.346336,415.0,254.75969,51.30904,0.15384616,0,0.5,0.11069133,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772848070,1775772863216,60.613636,31.983814,280.69766,137.37227,174.30345,0.13636364,0,0.5,0.019191753,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772863216,1775772878397,62.894737,25.655397,336.57895,215.13785,150.18773,0.078947365,0,0.5,0.01679157,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775772885384,1775772900558,65.2,24.177675,301.25,167.17262,19.77066,0.0,0,0.5,0.16087943,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799500351,1775799515468,68.11429,21.7568,472.30768,508.57794,138.91646,0.31428573,1,0.5,0.028484585,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799525758,1775799540992,56.47826,43.578884,398.63635,179.1712,90.586845,0.26086956,0,0.5,0.020865101,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799708436,1775799723824,64.75,19.717272,469.17392,1114.2549,93.579414,0.041666668,1,0.5,0.019149695,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799723824,1775799740359,52.307693,31.143303,404.16666,698.52484,141.51799,0.30769232,2,0.5,0.014817108,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775799740359,1775799755685,68.702126,21.194052,257.38297,398.3697,184.00104,0.0,1,0.5,0.017017117,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775801387939,1775801405665,51.74576,30.374271,239.3793,398.07373,199.70665,0.16949153,1,0.5,0.017584046,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775804591096,1775804606125,55.6,31.443176,174.25424,153.21986,239.5369,0.18333334,0,0.5,0.1861655,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775804794426,1775804809473,63.030304,23.668781,840.4667,1058.8909,131.58769,0.6969697,3,0.5,0.1818324,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807388648,1775807403714,66.92857,16.557825,285.19513,415.69818,167.26404,0.0,1,0.5,0.14467125,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807424326,1775807439735,59.75,32.378296,288.0,170.65111,46.72594,0.33333334,0,0.5,0.09006081,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807444211,1775807459922,60.23077,26.335567,945.9167,2689.5208,49.646744,0.07692308,1,0.5,0.06640952,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807621131,1775807636380,63.636364,20.817268,147.14815,156.68787,216.40764,0.036363635,0,0.5,0.10731361,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807891200,1775807906395,51.125,19.197575,427.3871,502.3346,126.35735,0.0625,1,0.5,0.028101578,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808215631,1775808230764,57.666668,29.427877,210.50943,283.12173,214.10164,0.16666667,0,0.5,0.20066535,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808230764,1775808245961,63.430557,18.00218,147.63889,148.8132,284.26663,0.013888889,0,0.5,0.07274984,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808245961,1775808260970,58.771427,21.002838,155.62857,159.01411,279.8321,0.057142857,0,0.5,0.06221154,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808260970,1775808276542,61.47826,24.526005,164.2029,160.59262,265.86182,0.072463766,0,0.5,0.06552962,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808338475,1775808353507,50.089554,27.069689,168.37878,122.71237,267.42947,0.13432837,0,0.5,0.10288856,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808635481,1775808651902,52.903225,27.11785,433.9,621.68243,113.26959,0.12903225,1,0.5,0.3277086,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808651902,1775808667044,61.117645,19.278809,235.80392,170.23444,202.08691,0.019607844,0,0.5,0.020604784,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808667044,1775808682063,56.55263,16.400734,338.71054,314.76816,151.80771,0.0,0,0.5,0.015244714,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808682063,1775808697428,58.52941,15.45817,242.70589,207.933,199.15392,0.019607844,0,0.5,0.020056294,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808697428,1775808713961,59.66,18.199572,271.02,296.39444,181.45528,0.04,1,0.5,0.016129717,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808713961,1775808729251,53.384617,15.104959,534.6923,816.6566,102.027466,0.0,1,0.5,0.01995824,3,Mild_Stress,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775811184377,1775811200381,57.710526,23.431768,446.33334,415.77264,142.46439,0.28947368,0,0.5,0.016973222,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775811207065,1775811222419,69.16,27.20688,349.125,208.57678,97.69441,0.04,0,0.5,0.015167894,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775811332047,1775811347393,74.63636,37.31018,315.0,148.47685,129.02385,0.121212125,0,0.5,0.15754628,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775812455419,1775812471810,56.840908,22.767544,312.23254,338.49756,161.064,0.06818182,1,0.5,0.13477527,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775813701575,1775813716658,60.875,21.446276,252.8108,241.5977,190.94345,0.29166666,0,0.5,0.124091,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775814462107,1775814477390,62.981133,31.35824,225.5,281.07065,208.07433,0.0754717,0,0.5,0.1729988,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775834859745,1775834875483,58.560974,29.518948,391.21213,344.85498,156.30957,0.36585367,0,0.5,0.022016168,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775849870289,1775849885364,57.134617,21.419823,232.78847,470.48746,206.96518,0.07692308,1,0.5,0.14768246,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775849899971,1775849932995,65.8,18.280045,7964.25,13627.093,9.084302,0.0,1,0.5,0.05874296,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775850736180,1775850751280,61.64516,22.114145,173.55737,156.14122,246.35762,0.06451613,0,0.5,0.059290737,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775850764531,1775850779813,60.38806,25.700314,166.34848,158.17007,263.05457,0.11940298,0,0.5,0.047432087,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775851904314,1775851919431,58.553192,21.58586,251.34782,355.42572,186.54495,0.06382979,0,0.5,0.1521166,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775851919431,1775851934580,52.2449,27.909863,281.46667,320.13675,194.07222,0.2857143,0,0.5,0.03605902,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775851934580,1775851949626,57.826668,19.306906,142.78667,98.135864,299.08282,0.04,0,0.5,0.061177805,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856148963,1775856164009,59.77778,31.310078,459.1,592.7955,107.669815,0.44444445,1,0.5,0.06338728,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856204928,1775856222061,65.91892,29.622288,393.97223,647.3699,129.57451,0.10810811,1,0.5,0.014734315,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856922013,1775856939005,65.13636,25.434937,683.1905,813.0436,77.68362,0.045454547,2,0.5,0.009637338,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856975253,1775856991176,47.782608,37.063934,575.13635,1143.4167,86.66708,0.3043478,1,0.5,0.0066897837,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775856999252,1775857014342,76.3,24.639603,439.1579,315.10355,79.522865,0.05,0,0.5,0.0061026644,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775881852462,1775881867616,80.0,60.10269,1068.6,361.69635,23.756104,0.33333334,0,0.5,0.22814202,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775891526440,1775891541546,74.4,17.442476,78.0,58.44228,19.85966,0.0,0,0.5,0.12502274,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775892501327,1775892516976,55.411766,20.146694,416.4375,652.75256,65.179886,0.05882353,1,0.5,0.105799414,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775892586122,1775892601440,49.136364,22.432314,207.42857,165.6389,86.17313,0.13636364,0,0.5,0.052045498,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775913567639,1775913582709,58.395348,21.536491,280.8095,498.8317,171.20107,0.069767445,2,0.5,0.44789314,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775919243012,1775919258055,45.47059,18.6362,209.0,219.18855,67.805626,0.05882353,0,0.5,0.69667625,1,Calm,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775919266175,1775919281475,59.666668,18.72313,117.0,88.43529,23.529411,0.0,0,0.5,0.34738964,1,Calm,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775919517566,1775919533345,64.888885,24.149738,240.25,230.11288,34.222702,0.0,0,0.5,0.07373707,1,Calm,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923514692,1775923529908,36.390244,29.508062,308.425,271.56747,161.67192,0.34146342,0,0.5,0.0761117,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923557969,1775923573132,56.363636,12.914211,262.9,419.81055,43.527008,0.0,0,0.5,0.08424561,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923573132,1775923589092,52.88372,20.531551,318.25583,445.142,161.65413,0.046511628,0,0.5,0.046997387,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923589092,1775923604418,58.93846,16.58533,176.86154,183.79553,254.46953,0.03076923,0,0.5,0.094807096,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923665024,1775923681462,51.520832,30.335615,269.9149,295.5329,175.2038,0.1875,0,0.5,0.28703725,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923812502,1775923827632,52.565216,25.416233,189.35556,138.2674,182.41904,0.10869565,0,0.5,0.20393063,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923836201,1775923851202,65.181816,16.252653,101.9,62.69362,43.997066,0.0,0,0.5,0.030391918,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775923896862,1775923912634,61.8,11.822013,1020.6429,3221.1536,57.06315,0.0,1,0.5,0.032486614,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924023292,1775924038328,61.125,28.463884,144.39131,92.35317,95.77015,0.083333336,0,0.5,0.07775741,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924107666,1775924122669,72.96,16.712822,123.541664,112.87862,99.98,0.0,0,0.5,0.12993264,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924166104,1775924181328,55.851063,22.443289,256.28262,292.27063,185.23384,0.08510638,0,0.5,0.04072188,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924182102,1775924197102,60.714287,19.37633,158.53226,120.73601,252.0,0.031746034,0,0.5,0.040352773,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775924232435,1775924247601,57.695652,20.600622,227.37778,526.0306,181.98602,0.02173913,1,0.5,0.096398406,,,MILD_STRESS
