user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774678997385,1774679012480,65.106384,25.413378,297.65,277.22162,186.81683,0.23404256,0,0.5,0.15478222,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774711514665,1774711536193,69.0,10.68428,1397.0834,2931.7397,36.231884,0.0,2,0.5,0.44756606,,,MILD_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774712552824,1774712568870,55.279068,33.420734,318.30234,252.69841,160.78773,0.18604651,0,0.5,0.2189819,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774714414554,1774714429820,57.307693,34.905113,261.41666,130.74432,51.093933,0.23076923,0,0.5,0.20555739,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774714443812,1774714459119,54.2973,29.887053,350.19446,255.31363,145.03168,0.1891892,0,0.5,0.11096054,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774714497380,1774714512600,65.38461,27.52073,330.92,286.14764,102.49671,0.115384616,0,0.5,0.3926254,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774716796341,1774716826649,69.875,28.77689,4158.7144,9536.227,15.837402,0.125,1,0.5,0.32294595,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774716826649,1774716841950,83.13043,196.13068,582.26086,375.24857,90.190186,0.3043478,0,0.5,0.20293453,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774722131970,1774722147133,53.05263,28.20596,305.2973,332.05502,150.36603,0.13157895,0,0.5,0.26424164,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774722175686,1774722191047,59.875,22.74004,223.85715,183.8341,31.247965,0.0,0,0.5,0.21073443,,,MILD_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774775597473,1774775612594,47.52941,30.534681,322.21213,232.96036,134.91171,0.1764706,0,0.5,0.5248956,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774786255356,1774786271109,63.090908,19.958841,268.8095,451.1744,83.793564,0.045454547,1,0.5,0.70301384,,,MILD_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774786809992,1774786825212,57.933334,23.27507,270.34482,202.52565,118.26544,0.06666667,0,0.5,0.1880422,,,MILD_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774787574225,1774787589302,55.47222,28.553543,363.5,422.0494,143.26457,0.16666667,1,0.5,0.23680952,,,HIGH_STRESS
U07,c2ad9b7c-0b32-462a-bd1a-466fdc1e1bef,1774787676874,1774787691953,57.61111,23.152006,358.02856,684.32697,143.24557,0.11111111,1,0.5,0.23538613,,,HIGH_STRESS
